user_id,question_id,Probability,TradeWeightBasedonCreationTime,UserweightBasedOnPastAccuracy,settled_value
2075,728,0.43999997,0.010964625,0.794666665,0
6295,728,0.49699995,0.010964625,0.50300005,0
2190,698,0.76000005,0.158438877,0.63238461,1
2075,728,0.48000002,0.010964625,0.794666665,0
6298,728,0.49699995,0.010964625,0.50300005,0
2111,659,0.26044062,0.041470179,0.736274151,0
2190,407,0.45999998,0.066595212,0.599113593,1
2190,192,0.52,0.06190221,0.600769227,0
2190,700,0.27,0.079413862,0.63238461,0
372,434,0.18999998,0.308773012,0.859999998,0
45,375,0.86,0.710965063,0.815792934,1
2190,588,0.73,0.021361679,0.744285701,0
2190,404,0.8599999,0.032287729,0.744285701,1
2026,491,0.73142767,0.158443262,0.619308971,1
296,747,0.18,0.014525789,0.766979782,0
2075,728,0.497,0.010964625,0.794666665,0
372,434,0.03999999,0.308773012,0.859999998,0
6299,728,0.5005,0.010964625,0.4995,0
2299,659,0.25999996,0.047924392,0.656061298,0
2190,343,0.52,0.036872125,0.744285701,1
9697,354,0.29549995,0.460460992,0.730875043,0
2190,130,0.6,0.051301495,0.600769227,1
2179,656,0.4659917,0.016256698,0.61166052,1
2190,386,0.03999999,0.041542426,0.8,0
45,719,0.6999999,0.010209563,0.660541474,0
2179,474,0.5609031,0.163511236,0.580459272,1
2190,452,0.8,0.029748872,0.772142851,1
2283,672,0.71999997,0.153128003,0.734417505,0
7633,747,0.109349005,0.014525789,0.890650995,0
2075,747,0.20408164,0.014525789,0.80000001,0
6301,728,0.63230443,0.010964625,0.36769557,0
6315,728,0.33941126,0.010964625,0.66058874,0
2026,437,0.48,0.043874177,0.653499996,0
2026,418,0.08,0.037096697,0.758333331,0
720,103,0.1791696,0.094965446,0.81242377,0
2283,127,0.19505008,0.253872366,0.88499999,0
6302,728,0.4471068,0.010964625,0.5528932,0
2190,672,0.69,0.153128003,0.63238461,0
6303,728,0.5505534,0.010964625,0.4494466,0
2026,674,0.67,0.01829221,0.758333331,0
2283,220,0.28,0.060392567,0.830250852,0
2179,103,0.20833907,0.094965446,0.6049712,0
2075,718,0.22000001,0.063345787,0.698177392,0
8997,199,0.1917838,0.083179101,0.884769337,0
8997,203,0.40397233,0.380879391,0.72756556,1
6306,728,0.60227674,0.010964625,0.39772326,0
5282,728,0.5,0.010964625,0.931916667,0
5282,374,0.28999993,0.233710691,0.86,0
296,659,0.44,0.009999975,0.826089473,0
2062,659,0.34,0.010493954,0.798333334,0
796,659,0.3,0.01075002,0.79089343,0
8997,326,0.25,0.081095355,0.715203505,0
2283,224,0.17000002,0.060497369,0.704641498,0
8997,451,0.48567078,0.059288267,0.66960547,0
8997,194,0.3109082,0.094734097,0.66960547,0
43,685,0.35999995,0.027119704,0.35999995,1
2026,84,0.29999998,0.094965446,0.619308971,0
7637,747,0.26772124,0.014525789,0.73227876,0
372,434,0.030000005,0.308773012,0.859999998,0
6307,728,0.452,0.010964625,0.548,0
5282,728,0.49999997,0.010964625,0.931916667,0
2757,192,0.6605887,0.06190221,0.3394113,0
2283,677,0.09803922,0.081094307,0.950000007,0
2283,389,0.24137932,0.075081004,0.950000007,0
2283,660,0.29000002,0.017160988,0.854166659,0
2026,189,0.48999998,0.062407756,0.644987822,0
45,447,0.99,0.818171753,0.815792934,1
45,951,0.4230771,0.127323131,0.89999999,0
2026,522,0.40571305,0.150815986,0.619308971,0
2026,472,0.7142849,0.163511236,0.619308971,1
296,747,0.17999999,0.014525789,0.766979782,0
6309,728,0.527,0.010964625,0.473,0
2075,728,0.33941123,0.010964625,0.794666665,0
2283,398,0.32999998,0.07598653,0.680725691,0
59,127,0.2,0.34635549,0.950000003,0
2026,458,0.5399926,0.168562826,0.619308971,1
6324,728,0.58437496,0.010964625,0.41562504,0
6326,728,0.5441875,0.010964625,0.4558125,0
45,635,0.24000001,0.019200082,0.814999997,0
6325,728,0.39909372,0.010964625,0.50083119,0
7639,747,0.18,0.014525789,0.82,0
2075,747,0.18367347,0.014525789,0.80000001,0
43,465,0.51,0.040576015,0.646578981,1
45,465,0.52,0.040576015,0.837541475,1
45,127,0.24999997,0.253872366,0.974999999,0
2075,728,0.44000003,0.010964625,0.794666665,0
6327,728,0.39699996,0.010964625,0.60300004,0
2283,643,0.6000001,0.240327938,0.88499999,1
2283,372,0.11,0.046931287,0.77,0
2113,357,0.17000002,0.047870004,0.523235299,1
2766,127,0.43081445,0.253872366,0.56918555,0
2075,728,0.44000006,0.010964625,0.794666665,0
6329,728,0.497,0.010964625,0.503,0
2075,728,0.47600004,0.010964625,0.794666665,0
43,588,0.765,0.021361679,0.49989146,0
2283,423,0.6,0.293586316,0.689670274,1
2113,560,0.45000002,0.02320346,0.719983325,0
2283,374,0.3700001,0.050066409,0.77,0
2111,659,0.295607,0.011556322,0.736274151,0
2113,129,0.19,0.099975992,0.523235299,1
8997,190,0.49370116,0.096018224,0.66960547,1
2283,128,0.060000002,0.083517767,0.844999995,0
2283,719,0.62000006,0.010423539,0.700085986,0
2113,492,0.4599847,0.153361349,0.71,1
2283,202,0.14,0.302348847,0.950000007,0
2283,185,0.18,0.304828484,0.710501697,0
2113,169,0.87,0.20352563,0.61,1
6332,728,0.49,0.010964625,0.51,0
2283,410,0.18999998,0.043522742,0.77,0
2283,419,0.28,0.037709601,0.650949684,0
2283,386,0.040000014,0.041542426,0.77,0
2283,667,0.49999997,0.1358967,0.950000007,1
2113,172,0.29999998,0.065464634,0.608460438,0
2113,190,0.62000006,0.062407756,0.608460438,1
2283,226,0.58,0.059392099,0.950000007,1
2113,559,0.33999997,0.02320346,0.719983325,0
7640,747,0.18,0.014525789,0.82,0
296,747,0.17,0.014525789,0.766979782,0
296,434,0.16000003,0.323627472,0.87,0
2113,203,0.51,0.188823989,0.71,1
2075,728,0.44,0.010964625,0.794666665,0
6319,728,0.57199997,0.010964625,0.42800003,0
2113,469,0.42999998,0.033361263,0.630833345,0
2283,16,0.20000002,0.894308709,0.680725691,0
2113,692,0.35000002,0.012878865,0.71,0
367,173,0.032153916,0.20974974,0.99,0
2113,417,0.32000002,0.036677581,0.719983325,0
4769,526,0.38571382,0.279432392,0.665287705,0
2113,420,0.29,0.029270041,0.523235299,1
7645,747,0.28908163,0.014525789,0.71091837,0
7649,747,0.42277,0.014525789,0.57723,0
5282,728,0.5,0.010964625,0.931916667,0
2113,643,0.6099999,0.240327938,0.61,1
2075,460,0.68,0.24574189,0.86666666,1
2075,728,0.46,0.010964625,0.794666665,0
5282,728,0.49999997,0.010964625,0.931916667,0
6337,728,0.502,0.010964625,0.498,0
5282,728,0.5,0.010964625,0.931916667,0
6338,728,0.452,0.010964625,0.43858845,0
45,354,0.02,0.743176689,0.660541474,0
2113,361,0.55,0.055743022,0.523235299,1
2111,659,0.38412133,0.011556322,0.736274151,0
2084,659,0.40741196,0.011556322,0.741667373,0
2113,625,0.27999997,0.021810907,0.69666668,0
2113,194,0.39000002,0.061573129,0.608460438,0
2788,127,0.55805826,0.253872366,0.44194174,0
5282,728,0.5,0.010964625,0.931916667,0
2113,465,0.53,0.040576015,0.652563559,1
2113,584,0.39,0.018993642,0.708325003,0
2113,341,0.43999988,0.034008691,0.69666668,0
6341,728,0.5,0.010964625,0.5,0
2182,659,0.25245282,0.0124231,0.703138449,0
2113,183,0.10999999,0.067503324,0.424999995,0
2283,580,0.39,0.023378324,0.734417505,0
2026,326,0.26000002,0.050260328,0.68,0
2026,220,0.32,0.060392567,0.639881759,0
2113,583,0.15767324,0.022831147,0.719983325,0
2113,702,0.22000001,0.012125825,0.708325003,0
2113,635,0.25,0.019200082,0.517499998,0
367,588,0.26647547,0.094244755,0.99,0
2026,338,0.38999948,0.033903733,0.758333331,0
10973,1085,0.007937093,0.506686764,0.994329558,0
6346,728,0.5305,0.010964625,0.4695,0
2113,493,0.6342858,0.153361349,0.71,1
2283,707,0.080000006,0.046407578,0.950000007,0
296,434,0.06999999,0.323627472,0.87,0
2113,528,0.5542823,0.150815986,0.71,1
2113,667,0.5,0.1358967,0.71,1
2780,127,0.37499997,0.253872366,0.62500003,0
6344,728,0.527,0.010964625,0.473,0
2075,728,0.46,0.010964625,0.794666665,0
2113,434,0.06999999,0.355514629,0.424999995,0
6345,728,0.40699998,0.010964625,0.59300002,0
2113,686,0.57,0.013188791,0.70333334,0
296,588,0.28999996,0.094244755,0.959999997,0
2113,488,0.6371425,0.158443262,0.71,1
2283,674,0.7,0.01829221,0.758333312,0
2113,401,0.30999994,0.07598653,0.664221881,0
6347,728,0.35355338,0.010964625,0.64644662,0
5282,728,0.5,0.010964625,0.931916667,0
6349,728,0.5,0.010964625,0.575000002,0
6351,728,0.427,0.010964625,0.573,0
5282,728,0.5,0.010964625,0.931916667,0
2113,422,0.38999993,0.034712332,0.523235299,0
2113,509,0.3,0.14723757,0.69666668,0
2026,185,0.12999998,0.304828484,0.660454548,0
59,143,0.65000004,0.010545659,0.950000003,1
6319,728,0.547,0.010964625,0.42800003,0
2113,660,0.27999994,0.017160988,0.70333334,0
14,465,0.41753706,0.040576015,0.805995312,1
2113,144,0.09000001,0.074326208,0.523235299,0
2283,474,0.5571403,0.163511236,0.950000007,1
4769,375,0.75,0.038156789,0.879999975,1
2283,224,0.18,0.061347443,0.704641498,0
2283,416,0.20999998,0.036677581,0.650949684,0
2283,685,0.33999997,0.027119704,0.658569519,1
2113,373,0.27999997,0.182029544,0.594999835,0
6355,728,0.5,0.010964625,0.5,0
6358,728,0.527,0.010964625,0.473,0
2276,434,0.060000014,0.355514629,0.76000002,0
2113,376,0.36,0.038541254,0.594999835,0
14,529,0.72426796,0.02424236,0.02961665,0
2283,489,0.6628534,0.158443262,0.950000007,1
2075,728,0.48000002,0.010964625,0.794666665,0
296,437,0.19000001,0.113972517,0.882500003,0
14,395,0.81000006,0.552575375,0.970468007,1
5282,728,0.5,0.010964625,0.931916667,0
2283,670,0.52,0.014367795,0.797750844,0
2026,347,0.43000007,0.048072402,0.556523885,0
2113,718,0.70000005,0.010423539,0.565847868,0
1981,659,0.23909453,0.01272624,0.738483701,0
2150,192,0.66058874,0.06190221,0.680527607,0
2283,500,0.51999974,0.150815986,0.950000007,1
2150,403,0.11749635,0.032741417,0.57972834,1
2113,523,0.6857152,0.150815986,0.71,1
2283,490,0.3914286,0.158443262,0.950000007,0
2074,434,0.05974493,0.372617736,0.94025507,0
2283,457,0.42000005,0.168562826,0.950000007,1
5122,747,0.1632653,0.014525789,0.658053689,0
6360,728,0.442,0.010964625,0.558,0
5282,728,0.50000006,0.010964625,0.931916667,0
6361,728,0.423,0.010964625,0.577,0
5282,728,0.5,0.010964625,0.931916667,0
5282,728,0.5,0.010964625,0.931916667,0
6372,728,0.29670563,0.010964625,0.70329437,0
6373,728,0.32535282,0.010964625,0.67464718,0
5282,728,0.49999997,0.010964625,0.931916667,0
2185,659,0.42,0.01272624,0.715100114,0
2113,670,0.53,0.014367795,0.609230219,0
2075,693,0.39000002,0.012376049,0.80000001,0
821,102,0.15,0.259564261,0.739942963,0
2113,213,0.46,0.060894602,0.523235299,0
2113,459,0.20000002,0.033361263,0.69666668,0
2075,635,0.19000001,0.019200082,0.817499998,0
6399,728,0.427,0.010964625,0.573,0
2796,490,0.39142853,0.158443262,0.60857147,0
6377,728,0.49999997,0.010964625,0.50000003,0
6374,728,0.6455189,0.010964625,0.3544811,0
6381,728,0.5997594,0.010964625,0.4002406,0
5282,728,0.50000006,0.010964625,0.931916667,0
2075,728,0.48,0.010964625,0.794666665,0
6379,728,0.41699997,0.010964625,0.58300003,0
5282,728,0.50000006,0.010964625,0.931916667,0
7610,702,0.04,0.017081778,0.774999997,0
296,1156,0.05999999,0.334841508,0.98,0
2026,398,0.31,0.077821255,0.64622727,0
296,747,0.16999997,0.014525789,0.766979782,0
2113,127,0.53,0.258553913,0.61,0
2075,127,0.52,0.258553913,0.754999995,0
6385,728,0.42700002,0.010964625,0.57299998,0
6386,728,0.42700002,0.010964625,0.57299998,0
6388,728,0.42700002,0.010964625,0.57299998,0
5282,728,0.5,0.010964625,0.931916667,0
2323,434,0.10487246,0.372617736,0.89512754,0
2075,728,0.48,0.010964625,0.794666665,0
6389,728,0.492,0.010964625,0.508,0
2075,213,0.45000002,0.060894602,0.651021451,0
1573,635,0.15609871,0.019200082,0.585404609,0
1573,358,0.6668949,0.04220088,0.475399295,0
1573,454,0.2572561,0.026016982,0.651429509,0
2026,343,0.55,0.037337668,0.579393934,1
2352,434,0.08135764,0.372617736,0.27762118,0
6390,728,0.64078975,0.010964625,0.35921025,0
5282,728,0.5,0.010964625,0.931916667,0
176,354,0.02,0.814126578,0.825203792,0
1573,192,0.7197084,0.06190221,0.587056868,0
1573,584,0.44499996,0.018993642,0.63391836,0
1573,588,0.6971174,0.021361679,0.475399295,0
1573,403,0.10874818,0.032741417,0.475399295,1
1573,1164,0.15168509,0.04709829,0.531228082,0
1573,465,0.41753706,0.040576015,0.649946774,1
6400,728,0.452,0.010964625,0.548,0
8997,459,0.20493257,0.056573023,0.7418375,0
2075,659,0.40999997,0.01272624,0.718000001,0
2026,624,0.50000006,0.021223331,0.758333331,0
1881,588,0.29999998,0.021361679,0.666666627,0
5282,728,0.49999997,0.010964625,0.931916667,0
6391,728,0.502,0.010964625,0.498,0
2859,102,0.2822104,0.094965446,0.7177896,0
10973,1085,0.005670442,0.506686764,0.994329558,0
2026,447,0.6,0.030075346,0.599999317,1
2856,127,0.44568545,0.258553913,0.55431455,0
6402,728,0.6125055,0.010964625,0.3874945,0
2026,403,0.15000002,0.032741417,0.579393934,1
2283,524,0.5114243,0.150815986,0.950000007,1
2896,213,0.37499997,0.060894602,0.62500003,0
2857,127,0.60804045,0.258553913,0.27811944,0
5282,728,0.5,0.010964625,0.931916667,0
6393,728,0.452,0.010964625,0.548,0
2859,192,0.5391634,0.06190221,0.4608366,0
2026,489,0.66571456,0.158443262,0.619308971,1
2283,491,0.7257147,0.158443262,0.950000007,1
2283,501,0.52285737,0.150815986,0.950000007,0
2283,475,0.72570884,0.170074752,0.950000007,1
2283,485,0.62570953,0.158443262,0.950000007,1
6321,728,0.57549995,0.010964625,0.42450005,0
6394,728,0.40299997,0.010964625,0.59700003,0
5282,728,0.5,0.010964625,0.931916667,0
6396,728,0.5,0.010964625,0.5,0
6398,728,0.5,0.010964625,0.5,0
2315,690,0.32,0.049230559,0.74999997,0
2075,728,0.48000002,0.010964625,0.794666665,0
6404,728,0.98,0.010964625,0.434975,0
5282,728,0.5,0.010964625,0.931916667,0
6406,728,0.35355338,0.010964625,0.64644662,0
296,659,0.32,0.013680767,0.826089473,0
2283,516,0.7885713,0.150815986,0.950000007,1
2890,127,0.56804705,0.258553913,0.43195295,0
2075,728,0.43999997,0.010964625,0.794666665,0
6410,728,0.497,0.010964625,0.503,0
5282,728,0.49999997,0.010964625,0.931916667,0
2075,728,0.43999997,0.010964625,0.794666665,0
6415,728,0.397,0.010964625,0.603,0
2075,728,0.43999994,0.010964625,0.794666665,0
6417,728,0.42200002,0.010964625,0.475999975,0
856,354,0.5362836,0.010954658,0.650298952,0
2283,343,0.59000003,0.037337668,0.689670274,1
2075,343,0.6000001,0.037337668,0.651021451,1
2276,462,0.59,0.141086503,0.64999995,1
2075,728,0.44000003,0.010964625,0.794666665,0
2926,127,0.63402355,0.258553913,0.36597645,0
6418,728,0.497,0.010964625,0.503,0
1881,560,0.66,0.02320346,0.85,0
1881,343,0.59999996,0.037337668,0.666666627,1
2933,127,0.7412156,0.258553913,0.2587844,0
5282,728,0.49999997,0.010964625,0.931916667,0
6420,728,0.49999997,0.010964625,0.50000003,0
43,172,0.25,0.065464634,0.719996362,0
2276,188,0.40000007,0.044260191,0.536692605,0
2075,462,0.59,0.141086503,0.86666666,1
2276,460,0.7099999,0.138199068,0.64999995,1
2075,728,0.48,0.010964625,0.794666665,0
2134,656,0.4164979,0.016256698,0.603926823,1
2276,660,0.27000004,0.017160988,0.525859289,0
2276,419,0.29000002,0.037709601,0.52,0
796,635,0.15607803,0.019572016,0.972499999,0
43,130,0.55,0.051785865,0.719996362,1
2075,127,0.36000004,0.258553913,0.754999995,0
6421,728,0.3394113,0.010964625,0.6605887,0
2075,710,0.30999997,0.010949739,#N/A,0
296,733,0.41,0.071710098,0.766979782,0
2075,728,0.44,0.010964625,0.794666665,0
2075,213,0.39000002,0.060894602,0.651021451,0
2085,719,0.61106426,0.010423539,0.652047076,0
9685,529,0.91999996,0.266616506,0.08000004,0
657,338,0.35502642,0.107200221,0.64497358,0
45,670,0.15,0.099975908,0.873041473,0
2190,659,0.25000003,0.015809974,0.630728976,0
2075,677,0.13725492,0.093237398,0.80000001,0
2398,434,0.037174992,0.372617736,0.914760566,0
6422,728,0.397,0.010964625,0.603,0
2075,728,0.43999994,0.010964625,0.794666665,0
2075,718,0.8,0.010423539,0.698177392,0
372,719,0.45,0.010423539,0.767259804,0
372,127,0.080000006,0.258553913,0.90999999,0
45,434,0.030000001,0.39054364,0.654999995,0
2134,358,0.728204,0.04220088,0.490715725,0
2134,513,0.48285577,0.150815986,0.614341696,1
2996,127,0.8170118,0.258553913,0.1829882,0
2134,403,0.125,0.032741417,0.490715725,1
6423,728,0.47199997,0.010964625,0.52800003,0
2075,728,0.43999997,0.010964625,0.794666665,0
296,649,0.58,0.017624924,0.890099584,1
296,226,0.65000004,0.198373606,0.766979782,1
2075,719,0.59999996,0.010423539,0.698177392,0
5282,529,0.90999997,0.163264351,0.02000004,0
10680,1037,1.00E-04,0.591516471,0.950000003,0
2283,659,0.26,0.015809974,0.854166659,0
372,719,0.34000003,0.010423539,0.767259804,0
45,127,0.6799999,0.258553913,0.974999999,0
6320,728,0.5255,0.010964625,0.4745,0
6427,728,0.347,0.010964625,0.653,0
6429,728,0.24536607,0.010964625,0.75463393,0
2075,719,0.41000003,0.010423539,0.698177392,0
372,358,0.5,0.04220088,0.722766668,0
3032,403,0.08846984,0.032741417,0.21218397,1
2075,127,0.24000001,0.258553913,0.754999995,0
2075,728,0.44,0.010964625,0.794666665,0
6432,728,0.347,0.010964625,0.653,0
1981,394,0.41707435,0.333094171,0.684781305,1
3086,127,0.19000001,0.258553913,0.80999999,0
2075,728,0.44,0.010964625,0.794666665,0
2075,403,0.1,0.032741417,0.651021451,1
85,747,0.18367346,0.014525789,0.65027678,0
2134,76,0.425,0.096075719,0.614341696,0
3031,127,0.43431455,0.258553913,0.56568545,0
3033,127,0.6,0.258553913,0.3,0
372,358,0.57000005,0.04220088,0.722766668,0
6434,728,0.47200003,0.010964625,0.52799997,0
6435,728,0.47200003,0.010964625,0.52799997,0
2075,728,0.43999997,0.010964625,0.794666665,0
4,529,0.59999996,0.015891393,0.40000004,0
2134,659,0.23000002,0.015809974,0.628420855,0
3143,728,0.39999998,0.009999952,0.60000002,0
372,358,0.4,0.04220088,0.722766668,0
45,127,0.39,0.258553913,0.974999999,0
6437,728,0.31112698,0.010964625,0.68887302,0
3145,224,0.41915074,0.061347443,0.58563695,0
372,127,0.2,0.258553913,0.90999999,0
3092,127,0.245,0.258553913,0.755,0
3136,728,0.42799997,0.009999952,0.70250002,0
2075,728,0.43999997,0.010964625,0.794666665,0
6438,728,0.42199996,0.010964625,0.57800004,0
6440,728,0.46299997,0.010964625,0.53700003,0
3128,189,0.6,0.063253697,0.4,0
6441,728,0.43349993,0.010964625,0.56650007,0
2075,127,0.33,0.258553913,0.754999995,0
3133,728,0.452,0.009999952,0.548,0
6442,728,0.43349996,0.010964625,0.56650004,0
6443,728,0.39374995,0.010964625,0.60625005,0
6445,728,0.32387498,0.010964625,0.67612502,0
6447,728,0.31393746,0.010964625,0.68606254,0
2080,403,0.19999999,0.032741417,0.391991365,1
8997,192,0.66082746,0.09536082,0.66960547,0
8997,417,0.36394274,0.061287806,0.610597428,0
8997,420,0.3391725,0.045585131,0.618201317,1
5122,747,0.20408165,0.014525789,0.658053689,0
372,127,0.22000001,0.258553913,0.90999999,0
3128,127,0.25,0.258553913,0.75,0
3153,127,0.22499996,0.258553913,0.77500004,0
3152,127,0.39895925,0.258553913,0.60104075,0
3134,728,0.341,0.009999952,0.659,0
2075,728,0.39599997,0.009999952,0.794666665,0
6449,728,0.31393746,0.010964625,0.68606254,0
6450,728,0.30896872,0.010964625,0.69103128,0
6458,728,0.59799874,0.010964625,0.40200126,0
6459,728,0.6259994,0.010964625,0.33425045,0
6460,728,0.44264847,0.010964625,0.55735153,0
6461,728,0.39832416,0.010964625,0.60167584,0
2075,659,0.19999999,0.015809974,0.718000001,0
2080,358,0.5343674,0.04220088,0.391991365,0
5122,747,0.16326529,0.016450844,0.658053689,0
4769,462,0.66999996,0.252015846,0.842819067,1
372,127,0.23,0.258553913,0.90999999,0
3169,127,0.36499998,0.258553913,0.63500002,0
6462,728,0.35116208,0.010964625,0.64883792,0
6463,728,0.30258104,0.010964625,0.69741896,0
6464,728,0.37829056,0.010964625,0.62170944,0
6469,728,0.5161453,0.010964625,0.4838547,0
6470,728,0.56007266,0.010964625,0.43992734,0
3167,403,0.1422564,0.032741417,0.237291375,1
3225,489,0.7399906,0.164916184,0.7399906,1
7650,747,0.41836736,0.014525789,0.58163264,0
3185,728,0.58399993,0.009999952,0.41600007,0
2075,728,0.5239999,0.009999952,0.794666665,0
2075,728,0.624,0.009999952,0.794666665,0
9806,401,0.23008896,0.635215051,0.84000002,0
2276,507,0.5299999,0.054620107,0.46,1
3172,507,0.3796735,0.054620107,0.3796735,1
296,624,0.44,0.033816387,0.885199163,0
3197,358,0.4721166,0.04220088,0.5278834,0
3188,188,0.35,0.044746944,0.606500025,0
2185,588,0.32,0.021361679,0.581429384,0
4769,489,0.70000017,0.300680867,0.665287705,1
5122,747,0.20408162,0.014525789,0.658053689,0
4769,747,0.1632653,0.014525789,0.665287705,0
296,747,0.16999997,0.014525789,0.766979782,0
